Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-19 09:30:00-05:00,130.0,130.0500030517578,130.0,130.0500030517578,130.0500030517578,6309258
2021-02-19 09:31:00-05:00,130.0500030517578,130.16000366210938,129.6999969482422,129.80999755859375,129.80999755859375,629441
2021-02-19 09:32:00-05:00,129.82000732421875,129.92999267578125,129.6699981689453,129.85000610351562,129.85000610351562,330603
2021-02-19 09:34:00-05:00,129.77999877929688,129.8350067138672,129.66000366210938,129.77000427246094,129.77000427246094,955271
2021-02-19 09:35:00-05:00,129.58990478515625,129.85000610351562,129.57000732421875,129.85000610351562,129.85000610351562,540329
2021-02-19 09:36:00-05:00,129.75,129.75,129.60000610351562,129.66819763183594,129.66819763183594,363412
2021-02-19 09:37:00-05:00,129.5,129.72000122070312,129.5,129.72000122070312,129.72000122070312,427701
2021-02-19 09:38:00-05:00,129.75,129.77999877929688,129.64999389648438,129.66990661621094,129.66990661621094,337216
2021-02-19 09:39:00-05:00,129.58999633789062,129.63499450683594,129.5800018310547,129.63499450683594,129.63499450683594,261211
2021-02-19 09:40:00-05:00,129.58999633789062,129.58999633789062,129.58999633789062,129.58999633789062,129.58999633789062,281885
2021-02-19 09:41:00-05:00,129.5,129.57000732421875,129.5,129.57000732421875,129.57000732421875,295701
2021-02-19 09:42:00-05:00,129.5,129.77000427246094,129.46499633789062,129.77000427246094,129.77000427246094,362159
2021-02-19 09:43:00-05:00,129.75,129.82000732421875,129.66000366210938,129.82000732421875,129.82000732421875,270838
2021-02-19 09:44:00-05:00,129.83999633789062,129.9199981689453,129.82000732421875,129.90980529785156,129.90980529785156,249211
2021-02-19 09:45:00-05:00,129.83999633789062,129.83999633789062,129.83999633789062,129.83999633789062,129.83999633789062,396052
2021-02-19 09:46:00-05:00,129.79299926757812,129.84970092773438,129.77000427246094,129.77000427246094,129.77000427246094,259668
2021-02-19 09:47:00-05:00,129.67999267578125,129.6999969482422,129.6448974609375,129.6448974609375,129.6448974609375,232560
2021-02-19 09:48:00-05:00,129.5,129.64500427246094,129.5,129.58920288085938,129.58920288085938,253128
2021-02-19 09:49:00-05:00,129.58999633789062,129.60000610351562,129.5771026611328,129.5771026611328,129.5771026611328,148223
2021-02-19 09:50:00-05:00,129.58999633789062,129.75,129.5,129.6999969482422,129.6999969482422,290921
2021-02-19 09:51:00-05:00,129.75,129.75999450683594,129.61000061035156,129.63999938964844,129.63999938964844,190428
2021-02-19 09:52:00-05:00,129.64500427246094,129.6750030517578,129.63999938964844,129.66000366210938,129.66000366210938,151581
2021-02-19 09:53:00-05:00,129.67999267578125,129.80499267578125,129.65420532226562,129.8000030517578,129.8000030517578,273466
2021-02-19 09:54:00-05:00,129.80499267578125,129.9499969482422,129.8000030517578,129.9499969482422,129.9499969482422,275483
2021-02-19 09:55:00-05:00,130.0,130.10000610351562,129.99099731445312,130.05499267578125,130.05499267578125,811617
2021-02-19 09:56:00-05:00,130.125,130.2899932861328,130.1199951171875,130.2899932861328,130.2899932861328,376688
2021-02-19 09:57:00-05:00,130.25,130.39500427246094,130.24000549316406,130.3699951171875,130.3699951171875,332491
2021-02-19 09:58:00-05:00,130.42799377441406,130.44500732421875,130.35000610351562,130.42010498046875,130.42010498046875,294627
2021-02-19 09:59:00-05:00,130.4199981689453,130.44000244140625,130.33999633789062,130.44000244140625,130.44000244140625,302252
2021-02-19 10:00:00-05:00,130.44000244140625,130.52499389648438,130.3000030517578,130.43190002441406,130.43190002441406,428890
2021-02-19 10:01:00-05:00,130.4499969482422,130.47000122070312,130.27499389648438,130.30999755859375,130.30999755859375,260750
2021-02-19 10:02:00-05:00,130.3101043701172,130.47000122070312,130.27999877929688,130.35499572753906,130.35499572753906,237376
2021-02-19 10:03:00-05:00,130.34010314941406,130.4199981689453,130.3000030517578,130.3699951171875,130.3699951171875,133807
2021-02-19 10:04:00-05:00,130.3800048828125,130.44000244140625,130.24000549316406,130.25,130.25,221926
2021-02-19 10:05:00-05:00,130.25010681152344,130.2899932861328,130.1699981689453,130.2501983642578,130.2501983642578,200275
2021-02-19 10:06:00-05:00,130.25999450683594,130.3300018310547,130.2440948486328,130.2899932861328,130.2899932861328,168430
2021-02-19 10:07:00-05:00,130.2899932861328,130.39999389648438,130.27999877929688,130.27999877929688,130.27999877929688,234139
2021-02-19 10:08:00-05:00,130.28500366210938,130.32000732421875,130.17999267578125,130.19000244140625,130.19000244140625,190894
2021-02-19 10:09:00-05:00,130.17999267578125,130.22000122070312,129.97000122070312,130.00669860839844,130.00669860839844,402751
2021-02-19 10:10:00-05:00,130.0030059814453,130.14990234375,129.98500061035156,130.0500030517578,130.0500030517578,190374
2021-02-19 10:11:00-05:00,130.0500030517578,130.05039978027344,129.89979553222656,129.91000366210938,129.91000366210938,317926
2021-02-19 10:12:00-05:00,129.91000366210938,130.00999450683594,129.85000610351562,129.89010620117188,129.89010620117188,241465
2021-02-19 10:13:00-05:00,129.88999938964844,130.02999877929688,129.88999938964844,129.98500061035156,129.98500061035156,183459
2021-02-19 10:14:00-05:00,129.99029541015625,130.02999877929688,129.9600067138672,129.97999572753906,129.97999572753906,137779
2021-02-19 10:15:00-05:00,130.02499389648438,130.0399932861328,129.9600067138672,129.97000122070312,129.97000122070312,263634
2021-02-19 10:16:00-05:00,129.92010498046875,130.02000427246094,129.85000610351562,130.0,130.0,323593
2021-02-19 10:17:00-05:00,130.0,130.02000427246094,129.91000366210938,129.9499969482422,129.9499969482422,176032
2021-02-19 10:18:00-05:00,129.9499969482422,129.98500061035156,129.8699951171875,129.87350463867188,129.87350463867188,205274
2021-02-19 10:19:00-05:00,129.8699951171875,129.87759399414062,129.6300048828125,129.64999389648438,129.64999389648438,375641
2021-02-19 10:20:00-05:00,129.64010620117188,129.69000244140625,129.51010131835938,129.5800018310547,129.5800018310547,304513
2021-02-19 10:21:00-05:00,129.5836944580078,129.6300048828125,129.47500610351562,129.6199951171875,129.6199951171875,423680
2021-02-19 10:22:00-05:00,129.6300048828125,129.75010681152344,129.625,129.72000122070312,129.72000122070312,215499
2021-02-19 10:23:00-05:00,129.7115020751953,129.80999755859375,129.6999969482422,129.79930114746094,129.79930114746094,190302
2021-02-19 10:24:00-05:00,129.7949981689453,129.8300018310547,129.76010131835938,129.80990600585938,129.80990600585938,130819
2021-02-19 10:25:00-05:00,129.8000030517578,129.92999267578125,129.77000427246094,129.91299438476562,129.91299438476562,151063
2021-02-19 10:26:00-05:00,129.9149932861328,129.9499969482422,129.86000061035156,129.86500549316406,129.86500549316406,161798
2021-02-19 10:27:00-05:00,129.860107421875,129.86990356445312,129.72999572753906,129.83999633789062,129.83999633789062,160085
2021-02-19 10:28:00-05:00,129.85000610351562,129.86000061035156,129.7949981689453,129.84500122070312,129.84500122070312,122854
2021-02-19 10:29:00-05:00,129.83999633789062,129.83999633789062,129.67999267578125,129.67999267578125,129.67999267578125,202578
2021-02-19 10:30:00-05:00,129.69000244140625,129.789306640625,129.60000610351562,129.639892578125,129.639892578125,207207
