Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-18 09:30:00-05:00,129.1999969482422,129.44000244140625,128.6699981689453,129.07960510253906,129.07960510253906,4816619
2021-02-18 09:31:00-05:00,129.04010009765625,129.1300048828125,128.75,128.82000732421875,128.82000732421875,673168
2021-02-18 09:32:00-05:00,128.8000030517578,128.9199981689453,128.55999755859375,128.6376953125,128.6376953125,600644
2021-02-18 09:33:00-05:00,128.625,129.05999755859375,128.5,129.04319763183594,129.04319763183594,707077
2021-02-18 09:34:00-05:00,129.0399932861328,129.3300018310547,128.89999389648438,129.27999877929688,129.27999877929688,512560
2021-02-18 09:35:00-05:00,129.0399932861328,129.0749969482422,129.0399932861328,129.0749969482422,129.0749969482422,468654
2021-02-18 09:36:00-05:00,129.12510681152344,129.22000122070312,129.10000610351562,129.125,129.125,373953
2021-02-18 09:37:00-05:00,129.125,129.17990112304688,128.83999633789062,129.11990356445312,129.11990356445312,473047
2021-02-18 09:38:00-05:00,129.25,129.3000030517578,129.11500549316406,129.16510009765625,129.16510009765625,458397
2021-02-18 09:39:00-05:00,129.17999267578125,129.1999969482422,129.0800018310547,129.11399841308594,129.11399841308594,258098
2021-02-18 09:40:00-05:00,129.0,129.05709838867188,128.9499969482422,128.99000549316406,128.99000549316406,486420
2021-02-18 09:41:00-05:00,129.0782012939453,129.13999938964844,129.01840209960938,129.12930297851562,129.12930297851562,392832
2021-02-18 09:42:00-05:00,129.25,129.25,129.1199951171875,129.16200256347656,129.16200256347656,370917
2021-02-18 09:43:00-05:00,129.25,129.33999633789062,129.24009704589844,129.30999755859375,129.30999755859375,408086
2021-02-18 09:44:00-05:00,129.25,129.41000366210938,129.22999572753906,129.32000732421875,129.32000732421875,390034
2021-02-18 09:45:00-05:00,129.17999267578125,129.1999969482422,129.17999267578125,129.1999969482422,129.1999969482422,389659
2021-02-18 09:46:00-05:00,129.25,129.47000122070312,129.25,129.31080627441406,129.31080627441406,330880
2021-02-18 09:47:00-05:00,129.25,129.25999450683594,129.22000122070312,129.25010681152344,129.25010681152344,247531
2021-02-18 09:48:00-05:00,129.25,129.32000732421875,129.24000549316406,129.24000549316406,129.24000549316406,225145
2021-02-18 09:49:00-05:00,129.125,129.15989685058594,129.081298828125,129.0998992919922,129.0998992919922,256282
2021-02-18 09:50:00-05:00,128.968994140625,129.1199951171875,128.96009826660156,129.0500030517578,129.0500030517578,374485
2021-02-18 09:51:00-05:00,129.17999267578125,129.17999267578125,129.13999938964844,129.14999389648438,129.14999389648438,267267
2021-02-18 09:52:00-05:00,129.25,129.30999755859375,129.25,129.2899932861328,129.2899932861328,312530
