Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:22:28-05:00,128.9597930908203,197.92999267578125,242.10499572753906,62.27009963989258,59.18989944458008
2021-02-18 11:22:31-05:00,128.9600067138672,197.8623046875,242.10499572753906,62.309898376464844,59.18299865722656
2021-02-18 11:22:33-05:00,128.9600067138672,197.50999450683594,242.05999755859375,62.29999923706055,59.19499969482422
2021-02-18 11:22:34-05:00,128.97000122070312,197.50999450683594,242.0500030517578,62.29999923706055,59.19499969482422
2021-02-18 11:22:36-05:00,128.96009826660156,197.50999450683594,242.0399932861328,62.29999923706055,59.19499969482422
2021-02-18 11:22:37-05:00,128.96499633789062,197.50999450683594,242.0399932861328,62.29999923706055,59.19499969482422
2021-02-18 11:22:39-05:00,128.97000122070312,197.50999450683594,242.0399932861328,62.28499984741211,59.19499969482422
2021-02-18 11:22:40-05:00,128.97500610351562,197.50999450683594,242.0399932861328,62.28499984741211,59.19499969482422
2021-02-18 11:22:41-05:00,128.97500610351562,197.50999450683594,242.0399932861328,62.28499984741211,59.19499969482422
2021-02-18 11:22:42-05:00,128.97999572753906,197.50999450683594,242.08999633789062,62.28499984741211,59.19499969482422
2021-02-18 11:22:45-05:00,128.97999572753906,197.50999450683594,242.0800018310547,62.28499984741211,59.20000076293945
2021-02-18 11:22:47-05:00,128.97500610351562,197.50999450683594,242.0800018310547,62.28499984741211,59.20000076293945
2021-02-18 11:22:48-05:00,128.96299743652344,197.50999450683594,242.0500030517578,62.28499984741211,59.20000076293945
2021-02-18 11:22:49-05:00,128.96299743652344,197.50999450683594,242.0500030517578,62.28499984741211,59.19810104370117
2021-02-18 11:22:51-05:00,128.9600067138672,197.50999450683594,242.0500030517578,62.28499984741211,59.19810104370117
2021-02-18 11:22:52-05:00,128.9600067138672,197.50999450683594,242.0500030517578,62.28499984741211,59.18000030517578
2021-02-18 11:22:53-05:00,128.9550018310547,197.50999450683594,242.0500030517578,62.28499984741211,59.160099029541016
2021-02-18 11:22:55-05:00,128.94009399414062,197.50999450683594,242.05999755859375,62.2598991394043,59.15999984741211
2021-02-18 11:22:56-05:00,128.94500732421875,197.50999450683594,242.05999755859375,62.2598991394043,59.15999984741211
2021-02-18 11:22:58-05:00,128.94000244140625,197.50999450683594,242.02999877929688,62.220001220703125,59.150001525878906
2021-02-18 11:23:02-05:00,128.91000366210938,197.50999450683594,242.02999877929688,62.220001220703125,59.150001525878906
2021-02-18 11:23:04-05:00,128.91580200195312,197.73500061035156,242.10499572753906,62.220001220703125,59.130001068115234
2021-02-18 11:23:08-05:00,128.94000244140625,197.5800018310547,242.10499572753906,62.21009826660156,59.119998931884766
2021-02-18 11:23:09-05:00,128.94000244140625,197.5800018310547,242.110107421875,62.21009826660156,59.11000061035156
2021-02-18 11:23:13-05:00,128.93499755859375,197.5800018310547,242.1002960205078,62.21009826660156,59.08430099487305
2021-02-18 11:23:17-05:00,128.9398956298828,197.5800018310547,242.11500549316406,62.21009826660156,59.08000183105469
2021-02-18 11:23:18-05:00,128.92010498046875,197.5800018310547,242.10000610351562,62.21009826660156,59.060001373291016
2021-02-18 11:23:20-05:00,128.92999267578125,197.5800018310547,242.1699981689453,62.220001220703125,59.08000183105469
2021-02-18 11:23:25-05:00,128.9398956298828,197.5800018310547,242.1699981689453,62.220001220703125,59.08000183105469
2021-02-18 11:23:26-05:00,128.94000244140625,197.5800018310547,242.1699981689453,62.220001220703125,59.119998931884766
2021-02-18 11:23:28-05:00,128.91000366210938,197.5800018310547,242.16000366210938,62.224998474121094,59.11000061035156
2021-02-18 11:23:29-05:00,128.91969299316406,197.5800018310547,242.17999267578125,62.224998474121094,59.11000061035156
2021-02-18 11:23:31-05:00,128.9199981689453,197.5800018310547,242.17999267578125,62.22999954223633,59.119998931884766
2021-02-18 11:23:33-05:00,128.9250030517578,197.5800018310547,242.1999969482422,62.22999954223633,59.119998931884766
2021-02-18 11:23:34-05:00,128.91000366210938,197.5800018310547,242.25,62.22999954223633,59.119998931884766
